% Model:              prototipo thgem_Garfield_2_1_light_3.mph
% Version:            COMSOL 5.1.0.234
% Date:               Sep 30 2020, 18:40
% Dimension:          3
% Nodes:              14326
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% x             y              z              V (V)
0.052950        0.084240       -0.024395      110.28
0.049754        0.084987       -0.021626      103.57
0.049979        0.083157       -0.025000      117.87
0.050419        0.086005       -0.024395      110.15
0.047032        0.086897       -0.022313      106.95
0.058260        0.078893       -0.025000      118.25
0.057408        0.080129       -0.022858      110.07
0.060021        0.079241       -0.022792      109.33
0.059144        0.080427       -0.020650      98.109
0.061725        0.079678       -0.020585      97.680
0.058789        0.080821       -0.025080      113.87
0.057973        0.082066       -0.022938      104.81
0.060521        0.081214       -0.022873      104.37
0.059317        0.082749       -0.025161      109.68
0.061282        0.077968       -0.025000      118.00
0.063004        0.078473       -0.022792      109.18
0.064375        0.077320       -0.025000      117.23
0.061846        0.080035       -0.025080      113.48
0.055365        0.080072       -0.025000      118.17
0.055952        0.082127       -0.025080      113.71
0.056315        0.084862       -0.024476      106.05
0.070000        0.073732       -0.026721      137.76
0.070000        0.075599       -0.028443      132.28
0.067539        0.075192       -0.026721      129.90
0.070000        0.074365       -0.025000      126.12
0.070000        0.076232       -0.026721      125.70
0.067539        0.075825       -0.025000      119.94
0.070000        0.076865       -0.025000      117.46
0.068599        0.073781       -0.027961      139.44
0.067178        0.076979       -0.025000      117.35
0.064726        0.076052       -0.025000      120.31
0.067187        0.076460       -0.026721      125.27
0.070000        0.071865       -0.027500      150.00
0.070000        0.071865       -0.030000      150.00
0.068598        0.071890       -0.028740      150.00
0.070000        0.073732       -0.029221      141.17
0.010894        0.020414       -0.023283      104.85
0.0077147       0.019892       -0.025511      108.87
0.0075682       0.018626       -0.022200      95.797
0.0088479       0.020855       -0.022447      101.39
0.0066699       0.022529       -0.025255      112.79
0.0097273       0.021743       -0.025255      112.91
0.0082054       0.022478       -0.026977      118.68
0.012955        0.022285       -0.023028      110.28
0.010845        0.022716       -0.022192      105.79
0.0065717       0.021704       -0.023179      104.51
0.0085466       0.023705       -0.022923      109.12
0.0038574       0.019896       -0.025234      106.61
0.027469        0.0097641      -0.021202      102.30
0.027197        0.011424       -0.023101      110.15
0.028925        0.0089452      -0.023101      110.71
0.028708        0.010643       -0.025000      116.97
0.030361        0.0080345      -0.025000      117.64
0.026388        0.0090911      -0.023572      107.07
0.026069        0.010757       -0.025471      114.33
0.027834        0.0082263      -0.025471      114.51
0.025308        0.0084181      -0.025941      111.56
0.023848        0.013421       -0.019981      94.697
0.025331        0.013295       -0.022491      107.42
0.025723        0.011670       -0.020592      98.282
0.024578        0.010919       -0.022961      104.11
0.016451        0.019286       -0.020125      95.505
0.018650        0.017455       -0.019194      90.787
0.015528        0.018618       -0.017536      81.448
0.014638        0.016945       -0.020710      92.143
0.016926        0.015204       -0.019779      88.000
0.013783        0.016192       -0.018120      79.774
0.015202        0.012953       -0.020364      86.060
0.021344        0.015573       -0.019588      92.601
0.019841        0.015723       -0.017490      81.281
0.022363        0.013725       -0.017883      83.281
0.020891        0.013949       -0.015785      72.012
0.019525        0.013187       -0.020173      89.551
0.018046        0.013451       -0.018074      79.683
0.017442        0.016809       -0.016160      74.008
0.018606        0.015144       -0.014455      64.923
0.015734        0.014539       -0.016745      73.288
0.011312        0.015156       -0.019627      83.212
0.014403        0.017847       -0.014501      65.111
0.024723        0.010867       -0.017386      80.662
0.026410        0.0090415      -0.017997      84.046
0.025351        0.0083180      -0.014791      66.610
0.023377        0.0095542      -0.019936      89.022
0.025188        0.0077260      -0.020546      92.285
0.024129        0.0070029      -0.017341      76.617
0.022907        0.0056878      -0.019891      84.808
0.027874        0.0060167      -0.017106      79.165
0.029002        0.0066251      -0.020312      96.994
0.030184        0.0033768      -0.019421      91.918
0.026546        0.0045323      -0.019656      87.718
0.029291        0.0026188      -0.016632      76.561
0.028385        0.0018823      -0.013843      61.587
0.027060        0.0051785      -0.014317      64.117
0.025646        0.0037850      -0.016867      74.069
0.024107        0.0070530      -0.022916      98.674
0.023291        0.011254       -0.015288      69.278
0.020599        0.012981       -0.013504      59.866
0.022888        0.010328       -0.013007      57.190
0.019051        0.011261       -0.015899      68.965
0.021281        0.0084453      -0.015402      66.442
0.018748        0.010299       -0.013618      58.010
0.017212        0.0085727      -0.016014      66.576
0.020530        0.010997       -0.017998      79.099
0.020059        0.0071302      -0.017952      75.439
0.016739        0.012349       -0.014570      62.484
0.016207        0.010763       -0.018189      76.250
0.014778        0.0098205      -0.012373      50.898
0.027245        0.0025452      -0.011849      51.198
0.025847        0.0057108      -0.012323      53.642
0.024519        0.0033379      -0.013240      56.558
0.023373        0.0039681      -0.011246      47.067
0.023002        0.0065557      -0.013714      58.997
0.020653        0.0047935      -0.012636      52.419
0.023691        0.0078708      -0.010764      45.710
0.021357        0.0060792      -0.0096865     39.802
0.020469        0.0084098      -0.011929      50.296
0.021780        0.0052406      -0.016263      68.757
0.018932        0.0066831      -0.014325      59.520
0.017857        0.0057116      -0.0091972     37.061
-1.0117E-18     0.0071433      -0.010010      38.834
-8.6748E-19     0.0047888      -0.0059314     22.824
0.0034976       0.0084372      -0.0063211     24.699
-1.1242E-18     0.0089811      -0.0076390     29.914
0.0043893       0.0057748      -0.0080675     31.212
0.0078868       0.0070687      -0.0043783     17.100
0.0043893       0.0034202      -0.0039886     15.371
0.0087786       0.0044062      -0.0061247     23.791
-1.2420E-18     0.010905       -0.010046      39.860
0.0028604       0.010300       -0.0099347     39.303
0.012211        -0.0093782     0.0014851      -5.4935
0.013845        -0.0093782     0.0046244      -17.523
0.015626        -0.0093782     0.0028250      -10.753
0.015494        -0.0066971     0.0027936      -10.625
0.010234        -0.0093782     0.0045872      -17.097
0.010782        -0.0059525     0.0017350      -6.4197
0.014064        -0.0032714     0.0030435      -11.560
0.018357        -0.0093782     0.0015584      -5.9556
0.020956        -0.0063199     -5.2412E-4     2.0931
0.017673        -0.0093782     -0.0010482     4.0942
0.018225        -0.0066971     0.0015269      -5.8111
0.021336        -0.0093782     -5.2412E-4     2.1647
0.014942        -0.0093782     2.1843E-4      -0.73090
0.026087        -0.0046431     -0.0037838     13.232
0.021880        -0.0070107     -0.0024160     9.3087
0.025653        -0.0070690     -0.0018919     6.0238
0.025173        -0.0039243     -0.0018919     6.0836
0.023461        -0.0070107     -0.0047604     18.312
0.022918        -0.0093782     -0.0028685     10.924
0.019254        -0.0093782     -0.0033926     13.227
0.020835        -0.0093782     -0.0057369     22.591
0.024512        -0.0063382     -0.0076638     30.600
0.028188        -0.0032982     -0.0095906     39.831
0.027145        -0.0039887     -0.0066872     25.992
0.024103        -0.0093782     -0.0058330     22.725
0.027946        -0.0063986     -0.0077598     30.999
0.026834        -0.0069626     -0.0048564     17.778
0.027372        -0.0093782     -0.0059290     22.514
0.026186        -0.0093782     -0.0029645     10.042
0.022250        -0.0043405     -0.0043709     16.831
0.018043        -0.0067081     -0.0030031     11.716
0.018413        -0.0040379     -0.0049580     19.408
0.019624        -0.0067081     -0.0053475     20.990
0.021326        -0.0036498     -0.0024790     9.5842
0.026576        -0.0011517     -0.0070493     27.670
0.023300        -0.0036681     -0.0072743     28.888
0.021612        -0.0016383     -0.0047330     18.264
0.025592        -0.0019149     -0.0041459     14.747
0.019206        -7.2170E-4     -0.0048931     19.151
0.018595        -0.0040270     -4.2792E-4     1.7392
0.015312        -0.0067081     -0.0017364     6.7952
0.019408        0.0039504      -0.0077514     30.932
0.021425        0.0018393      -0.0093105     37.697
0.016756        5.3591E-4      -0.0087660     34.545
0.018704        0.0026647      -0.010701      43.082
0.020784        6.4861E-4      -0.0066370     26.205
0.018377        0.0015652      -0.0067972     26.868
0.027331        -1.9108E-5     -0.0097228     40.503
0.025893        -0.0026911     -0.011793      49.472
0.024205        -6.6132E-4     -0.0092517     37.676
0.024846        5.2938E-4      -0.011925      50.063
0.023599        -0.0020840     -0.013995      58.043
0.020177        -7.7402E-4     -0.011381      45.778
0.025992        -1.0085E-4     -0.013919      59.638
0.022126        0.0013548      -0.013316      55.084
0.021006        -0.0030609     -0.0094767     37.899
0.028404        -7.4569E-4     -0.011717      50.514
0.030725        -0.0037377     -0.015596      70.931
0.029456        -0.0034991     -0.012593      55.030
0.029688        -8.5379E-4     -0.014720      66.224
0.027162        -0.0029108     -0.014796      63.851
0.030554        -0.0065969     -0.014200      63.450
0.030122        -0.0093782     -0.012805      56.122
0.029313        -0.0062528     -0.011198      47.868
0.026860        -0.0057311     -0.013400      56.944
